id_device,id_user,device_type,device_brand,device_model
8272,3695,4,0,0
8273,3924,4,12,8
8274,2240,4,4,10
8275,2767,4,10,23
8276,3550,4,6,15
8277,3139,4,1,23
8278,2221,4,8,7
8279,2708,4,9,12
8280,3644,4,6,4
8281,1460,4,9,18
8282,3401,4,0,0
8283,2589,4,1,13
8284,899,4,11,20
8285,1190,4,5,12
8286,301,4,7,1
8287,2501,4,9,17
8288,3704,4,1,21
8289,3349,4,3,10
8290,1469,4,0,0
8291,2015,4,4,7
8292,2417,4,0,0
8293,3871,4,8,15
8294,226,4,0,0
8295,3583,4,9,22
8296,109,4,8,14
8297,496,4,4,10
8298,3234,4,6,13
8299,1911,4,10,15
8300,1673,4,0,0
8301,1307,4,6,18
8302,2394,4,0,0
8303,3694,4,11,17
8304,1558,4,4,18
8305,2861,4,0,0
8306,1106,4,2,4
8307,193,4,0,0
8308,3397,4,0,0
8309,854,4,7,5
8310,3812,4,12,9
8311,370,4,0,0
8312,1699,4,6,22
8313,2035,4,10,7
8314,1972,4,7,6
8315,1169,4,4,12
8316,656,4,8,10
8317,3669,4,5,17
8318,2905,4,11,2
8319,1653,4,4,18
8320,1451,4,5,18
8321,2409,5,3,4
8322,1651,5,12,15
8323,3922,5,12,17
8324,3721,5,0,0
8325,1197,5,1,22
8326,2528,5,6,15
8327,2543,5,12,11
8328,1168,5,0,0
8329,3956,5,0,0
8330,1419,5,4,21
8331,2194,5,0,0
8332,2100,5,0,0
8333,1990,5,0,0
8334,145,5,12,17
8335,2445,5,9,10
8336,1006,5,9,18
8337,154,5,1,17
8338,935,5,0,0
8339,2912,5,11,12
8340,2042,5,3,12
8341,2541,5,2,23
8342,116,5,3,7
8343,833,5,0,0
8344,2715,5,12,15
8345,2644,5,11,3
8346,1684,5,10,24
8347,885,5,0,0
8348,2995,5,9,17
8349,2522,5,3,16
8350,598,5,8,22
8351,2735,5,11,10
8352,1218,5,0,0
8353,231,5,4,9
8354,2567,5,1,10
8355,1489,5,3,23
8356,3966,5,0,0
8357,295,5,0,0
8358,220,5,0,0
8359,2420,5,2,8
8360,1784,5,0,0
8361,1255,5,11,7
8362,2331,5,10,24
8363,797,5,9,4
8364,300,5,0,0
8365,1459,5,1,23
8366,2852,5,10,10
8367,2740,5,0,0
8368,847,5,6,9
8369,3991,5,3,4
8370,155,5,5,24
8371,3989,5,0,0
8372,2383,5,5,19
8373,2696,5,8,22
8374,632,5,6,10
8375,1183,5,4,20
8376,2707,5,0,0
8377,1463,5,10,6
8378,3298,5,4,23
8379,494,5,3,11
8380,153,5,6,16
8381,86,5,4,7
8382,3677,5,4,6
8383,1900,5,0,0
8384,2879,5,0,0
8385,810,5,3,14
8386,1780,5,6,24
8387,1999,5,4,22
8388,283,5,8,20
8389,234,5,0,0
8390,1177,5,0,0
8391,3094,5,11,9
8392,3507,5,3,13
8393,1818,5,1,3
8394,3293,5,0,0
8395,2082,5,1,4
8396,2548,5,8,12
8397,2163,5,0,0
8398,3131,5,10,15
8399,1016,5,10,22
8400,2597,5,0,0
8401,1800,5,0,0
8402,3115,5,4,6
8403,1388,5,4,9
8404,2313,5,8,19
8405,1844,5,12,3
8406,1003,5,5,18
8407,2396,5,4,6
8408,120,5,2,11
8409,2249,5,11,4
8410,660,5,0,0
8411,1210,5,0,0
8412,3818,5,4,17
8413,3931,5,12,13
8414,999,5,4,5
8415,1362,5,7,14
8416,3085,5,0,0
8417,2074,5,9,5
8418,2957,5,6,14
8419,1055,5,3,9
8420,3072,5,6,6
8421,3840,5,1,16
8422,716,5,10,2
8423,78,5,6,11
8424,2972,5,0,0
8425,1305,5,12,8
8426,148,5,9,4
8427,349,5,0,0
8428,1028,5,1,14
8429,2443,5,1,18
8430,3501,5,2,17
8431,2477,5,5,17
8432,3565,5,8,8
8433,2557,5,7,11
8434,1740,5,9,12
8435,544,5,9,10
8436,1915,5,0,0
8437,3154,5,2,12
8438,3674,5,7,12
8439,2721,5,0,0
8440,569,5,0,0
8441,963,5,5,19
8442,891,5,3,10
8443,1407,5,4,16
8444,3533,5,7,23
8445,1257,5,3,7
8446,1502,5,0,0
8447,1709,5,3,2
8448,3737,5,1,2
8449,591,5,12,19
8450,3804,5,7,2
8451,2228,5,1,10
8452,2978,5,4,14
8453,2566,5,7,17
8454,2985,5,1,7
8455,3184,5,8,23
8456,3197,5,1,17
8457,3859,5,4,5
8458,3485,5,1,23
8459,1533,5,8,2
8460,417,5,3,9
8461,1976,5,2,18
8462,788,5,5,19
8463,725,5,4,6
8464,1710,5,3,12
8465,3837,5,2,8
8466,1301,5,0,0
8467,3407,5,2,21
8468,3205,5,1,19
8469,3181,5,3,8
8470,3746,5,0,0
8471,529,5,9,4
8472,2461,5,0,0
8473,1404,5,0,0
8474,2260,5,2,2
8475,3535,5,11,1
8476,2782,5,2,20
8477,496,5,11,6
8478,557,5,6,2
8479,2467,5,0,0
8480,2018,5,0,0
8481,3321,5,4,20
8482,1479,5,7,19
8483,2787,5,6,22
8484,459,5,0,0
8485,2711,5,0,0
8486,2373,5,0,0
8487,3980,5,11,17
8488,3423,5,2,17
8489,1641,5,8,16
8490,2200,5,12,21
8491,2453,5,9,19
8492,1867,5,7,7
8493,876,5,0,0
8494,460,5,0,0
8495,2354,5,5,13
8496,714,5,11,10
8497,2932,5,4,18
8498,3136,5,3,24
8499,3498,5,12,7
8500,2433,5,8,9
8501,3617,5,11,11
8502,208,5,10,18
8503,2086,5,8,7
8504,2219,5,0,0
8505,2627,5,12,2
8506,1426,5,1,23
8507,852,5,0,0
8508,868,5,4,18
8509,565,5,8,24
8510,3098,5,0,0
8511,2371,5,10,22
8512,3167,5,0,0
8513,3249,5,0,0
8514,361,5,8,5
8515,582,5,11,24
8516,608,5,0,0
8517,1564,5,2,15
8518,420,5,6,7
8519,3119,5,3,23
8520,3625,5,0,0
8521,561,6,0,0
8522,2433,6,2,14
8523,1729,6,2,16
8524,3739,6,9,5
8525,3266,6,1,16
8526,1543,6,0,0
8527,2070,6,11,23
8528,1260,6,0,0
8529,196,6,11,22
8530,1167,6,6,1
8531,2721,6,2,3
8532,2643,6,12,7
8533,2352,6,7,14
8534,3854,6,3,7
8535,205,6,0,0
8536,599,6,9,21
8537,3779,6,4,10
8538,136,6,1,5
8539,2937,6,5,12
8540,2034,6,0,0
8541,258,6,2,10
8542,388,6,8,3
8543,3655,6,11,5
8544,2537,6,0,0
8545,730,6,0,0
8546,3949,6,0,0
8547,1368,6,1,12
8548,1242,6,12,20
8549,691,6,8,4
8550,1689,6,1,8
8551,568,6,3,20
8552,3946,6,4,21
8553,3950,6,0,0
8554,1154,6,0,0
8555,2889,6,5,23
8556,3954,6,0,0
8557,3255,6,11,7
8558,3438,6,2,21
8559,270,6,5,11
8560,521,6,4,5
8561,3276,6,12,10
8562,317,6,0,0
8563,1741,6,0,0
8564,3327,6,0,0
8565,3598,6,12,22
8566,540,6,1,6
8567,3819,6,0,0
8568,202,6,10,24
8569,3051,6,8,10
8570,3407,6,0,0
8571,2037,6,11,2
8572,2224,6,6,20
8573,1199,6,9,6
8574,3002,6,0,0
8575,2553,6,10,16
8576,366,6,2,24
8577,3748,6,0,0
8578,1130,6,8,17
8579,767,6,8,11
8580,261,6,8,23
8581,969,6,0,0
8582,3828,6,7,24
8583,1266,6,10,22
8584,2562,6,7,23
8585,2602,6,10,10
8586,3995,6,1,7
8587,2469,6,8,9
8588,2078,6,11,6
8589,3670,6,1,15
8590,1734,6,4,22
8591,1662,6,0,0
8592,988,6,6,4
8593,1803,6,1,24
8594,1533,6,1,23
8595,1284,6,0,0
8596,2556,6,4,20
8597,3681,6,8,7
8598,878,6,0,0
8599,3917,6,0,0
8600,3729,6,5,20
8601,1824,6,4,14
8602,1023,6,9,1
8603,3066,6,3,9
8604,1610,6,7,24
8605,1956,6,9,13
8606,2446,6,6,21
8607,3883,6,0,0
8608,353,6,3,21
8609,992,6,0,0
8610,1910,6,11,20
8611,1189,6,5,13
8612,3320,6,7,4
8613,3590,6,8,5
8614,3616,6,2,11
8615,2493,6,0,0
8616,199,6,1,6
8617,8,6,0,0
8618,3039,6,4,14
8619,352,6,1,7
8620,555,6,3,6
8621,2938,6,1,17
8622,2816,6,12,6
8623,2850,6,2,3
8624,3435,6,9,5
8625,436,6,7,1
8626,3669,6,2,7
8627,2741,6,9,6
8628,3463,6,0,0
8629,2585,6,0,0
8630,367,6,1,9
8631,3008,6,0,0
8632,3732,6,6,18
8633,1733,6,10,7
8634,358,6,8,6
8635,3299,6,0,0
8636,3251,6,0,0
8637,1478,6,11,6
8638,2331,6,6,22
8639,2092,6,0,0
8640,1271,6,0,0
8641,1246,6,0,0
8642,466,6,5,20
8643,2814,6,5,21
8644,2422,6,8,11
8645,788,6,2,1
8646,195,6,8,14
8647,1770,6,3,17
8648,4000,6,12,7
8649,856,6,0,0
8650,112,6,6,8
8651,3524,6,9,16
8652,454,6,3,12
8653,1123,6,11,10
8654,269,6,0,0
8655,286,6,5,17
8656,670,6,0,0
8657,2747,6,3,1
8658,1974,6,6,15
8659,2057,6,10,3
8660,3707,6,7,4
8661,3966,6,11,7
8662,1760,6,5,14
8663,3012,6,3,4
8664,1751,6,9,5
8665,2096,6,7,20
8666,2039,6,9,10
8667,395,6,8,20
8668,1371,6,3,19
8669,2451,6,12,7
8670,2906,6,7,1
8671,2959,6,0,0
8672,2419,6,10,16
8673,3082,6,4,12
8674,1094,6,0,0
8675,659,6,6,4
8676,2756,6,1,20
8677,654,6,3,7
8678,3490,6,2,9
8679,1909,6,11,24
8680,3020,6,11,21
8681,1732,6,11,18
8682,1391,6,9,12
8683,143,6,12,17
8684,3996,6,5,9
8685,2128,6,0,0
8686,331,6,9,22
8687,2473,6,7,13
8688,2894,6,0,0
8689,2805,6,0,0
8690,222,6,4,13
8691,925,6,0,0
8692,2117,6,3,12
8693,185,6,4,22
8694,717,6,0,0
8695,480,6,9,8
8696,3871,6,2,24
8697,3794,6,0,0
8698,1594,6,3,7
8699,2594,6,0,0
8700,1067,6,12,14
8701,1825,6,11,16
8702,2648,6,0,0
8703,30,6,4,13
8704,3047,6,0,0
8705,2755,6,0,0
8706,1658,6,12,21
8707,478,6,5,4
8708,1471,6,3,1
8709,3163,6,6,20
8710,274,6,6,6
8711,2792,6,0,0
8712,877,6,0,0
8713,1486,6,0,0
8714,3392,6,8,7
8715,3747,6,4,4
8716,2834,6,12,22
8717,2712,6,5,13
8718,2076,6,6,24
8719,1704,6,0,0
8720,3183,6,4,10
8721,1004,6,0,0
8722,3869,6,8,17
8723,450,6,0,0
8724,1186,6,2,8
8725,960,6,2,2
8726,2608,6,2,5
8727,530,6,7,21
8728,241,6,11,9
8729,2787,6,4,17
8730,2253,6,3,19
8731,2846,6,0,0
8732,1700,6,10,13
8733,2080,6,6,23
8734,2650,6,0,0
8735,354,6,11,3
8736,651,6,8,5
8737,1719,6,4,19
8738,1401,6,12,23
8739,517,6,0,0
8740,2910,6,4,7
8741,3552,6,0,0
8742,699,6,7,23
8743,3360,6,0,0
8744,3573,6,0,0
8745,43,6,11,1
8746,2570,6,7,18
8747,3075,6,12,24
8748,2122,6,10,15
8749,171,6,7,16
8750,2892,6,5,24
8751,447,6,7,9
8752,2063,6,0,0
8753,2625,6,8,9
8754,3487,6,8,24
8755,698,6,2,24
8756,1504,6,4,11
8757,2095,6,1,8
8758,2056,6,11,10
8759,3679,6,12,23
8760,1871,6,0,0
8761,3803,6,0,0
8762,346,6,11,16
8763,742,6,0,0
8764,1849,6,9,11
8765,914,6,8,10
8766,636,6,3,23
8767,3614,6,5,9
8768,3447,6,9,8
8769,325,6,0,0
8770,3238,6,9,9
8771,6,6,2,18
8772,2789,6,7,22
8773,910,6,0,0
8774,1984,6,9,1
8775,481,6,11,4
8776,2415,6,5,12
8777,1070,6,4,8
8778,3865,6,9,7
8779,1155,6,0,0
8780,2238,6,7,14
8781,546,6,3,13
8782,3755,6,0,0
8783,1481,6,10,4
8784,1197,6,10,11
8785,2750,6,8,13
8786,3248,6,3,20
8787,3279,6,1,22
8788,1908,6,4,24
8789,2336,6,0,0
8790,2977,6,8,19
8791,945,6,3,7
8792,2947,6,7,15
8793,2060,6,8,12
8794,3216,6,1,1
8795,2716,6,10,15
8796,680,6,4,12
8797,1947,6,3,4
8798,727,6,11,15
8799,1352,6,0,0
8800,187,6,11,21
8801,2000,6,2,11
8802,1815,6,0,0
8803,995,6,4,1
8804,769,6,0,0
8805,622,6,8,21
8806,2041,6,0,0
8807,3108,6,5,19
8808,532,6,5,21
8809,1223,6,0,0
8810,2147,6,12,13
8811,67,6,0,0
8812,397,6,1,9
8813,1675,6,4,5
8814,2943,6,11,5
8815,3872,6,0,0
8816,899,6,0,0
8817,3644,6,7,12
8818,3920,6,10,5
8819,2580,6,0,0
8820,867,6,0,0
8821,3624,6,5,7
8822,1335,6,6,10
8823,582,6,9,3
8824,392,6,7,7
8825,893,6,0,0
8826,3994,6,1,12
8827,45,6,12,12
8828,2714,6,9,8
8829,3089,6,9,19
8830,344,6,1,2
8831,3668,6,0,0
8832,2332,6,0,0
8833,3250,6,6,2
8834,2,6,12,21
8835,3403,6,6,22
8836,1880,6,0,0
8837,1777,6,0,0
8838,1879,6,9,3
8839,2780,6,11,20
8840,1228,6,0,0
8841,3034,6,9,20
8842,2308,6,0,0
8843,3369,6,0,0
8844,1973,6,1,20
8845,3531,6,3,22
8846,690,6,10,8
8847,900,6,10,8
8848,963,6,3,22
8849,3822,6,3,3
8850,1334,6,0,0
8851,552,6,11,3
8852,764,6,0,0
8853,3941,6,0,0
8854,2357,6,0,0
8855,1312,6,3,22
8856,3377,6,4,20
8857,3477,6,4,11
8858,1208,6,7,23
8859,440,6,0,0
8860,1597,6,0,0
8861,76,6,3,15
8862,1178,6,9,10
8863,380,6,11,2
8864,2375,6,5,1
8865,516,6,0,0
8866,1873,6,4,17
8867,215,6,0,0
8868,837,6,10,7
8869,1372,6,3,1
8870,462,6,3,13
8871,2383,6,0,0
8872,819,6,4,1
8873,2779,6,5,4
8874,53,6,0,0
8875,3355,6,0,0
8876,491,6,0,0
8877,3442,6,3,11
8878,2575,6,4,1
8879,816,6,12,23
8880,1275,6,0,0
8881,226,6,6,16
8882,1145,6,10,22
8883,3902,6,0,0
8884,3710,6,10,16
8885,315,6,2,13
8886,1101,6,0,0
8887,2116,6,0,0
8888,3709,6,0,0
8889,2929,6,1,12
8890,3812,6,1,21
8891,1648,6,5,21
8892,3294,6,1,22
8893,1552,6,8,17
8894,355,6,11,3
8895,1924,6,2,18
8896,3974,6,3,1
8897,3976,6,0,0
8898,3830,6,11,11
8899,3288,6,0,0
8900,3964,6,1,19
8901,1432,6,10,7
8902,2628,6,3,7
8903,3098,6,8,23
8904,3257,6,10,3
8905,616,6,2,9
8906,2678,6,2,17
8907,1477,6,4,15
8908,104,6,0,0
8909,671,6,11,11
8910,3060,6,0,0
8911,3337,6,10,2
8912,2571,6,0,0
8913,3940,6,9,20
8914,903,6,5,5
8915,2824,6,10,21
8916,3692,6,1,19
8917,246,6,10,7
8918,1181,6,11,17
8919,3264,6,8,13
8920,2992,6,6,12
8921,1698,6,0,0
8922,2565,6,8,21
8923,2918,6,12,18
8924,3314,6,2,23
8925,2639,6,12,20
8926,2172,6,8,19
8927,3558,6,4,19
8928,2863,6,12,2
8929,688,6,4,11
8930,3287,6,8,23
8931,1660,6,10,7
8932,3701,6,0,0
8933,984,6,4,6
8934,3535,6,0,0
8935,3943,6,11,24
8936,2793,6,1,5
8937,1500,6,9,6
8938,1802,6,1,21
8939,915,6,10,24
8940,3620,6,11,8
8941,822,6,2,10
8942,1505,6,1,19
8943,2351,6,6,2
8944,1288,6,0,0
8945,1938,6,10,3
8946,2921,6,7,1
8947,2292,6,7,15
8948,17,6,10,1
8949,3810,6,8,1
8950,384,6,0,0
8951,2043,6,8,7
8952,3021,6,0,0
8953,3587,6,0,0
8954,1595,6,0,0
8955,329,6,0,0
8956,3132,6,10,16
8957,1980,6,4,19
8958,849,6,11,8
8959,2140,6,0,0
8960,3944,6,11,1
8961,2412,6,2,9
8962,5,6,9,1
8963,1295,6,0,0
8964,2828,6,7,19
8965,1780,6,0,0
8966,1715,6,10,7
8967,2359,6,0,0
8968,979,6,0,0
8969,1135,6,5,15
8970,554,6,9,3
8971,978,6,9,19
8972,401,6,11,6
8973,3559,6,1,15
8974,2657,6,3,21
8975,19,6,9,24
8976,2119,6,6,4
8977,881,6,5,21
8978,2770,6,0,0
8979,1720,6,1,9
8980,2603,6,12,8
8981,597,6,11,2
8982,1709,6,0,0
8983,1921,6,4,17
8984,3046,6,0,0
8985,3855,6,8,21
8986,618,6,11,14
8987,150,6,8,3
8988,2090,6,2,3
8989,1603,6,9,10
8990,3481,6,9,22
8991,2183,6,7,22
8992,1618,6,0,0
8993,38,6,6,2
8994,2659,6,0,0
8995,1914,6,11,14
8996,1753,6,7,10
8997,1278,6,12,5
8998,3607,6,9,10
8999,2497,6,12,18
9000,3836,6,3,13
9001,2874,6,0,0
9002,1296,6,6,8
9003,3615,6,12,1
9004,592,6,2,14
9005,3807,6,1,15
9006,95,6,3,3
9007,1605,6,0,0
9008,3191,6,0,0
9009,2784,6,10,2
9010,3496,6,7,15
9011,1665,6,11,23
9012,2072,6,3,16
9013,2120,6,1,24
9014,2221,6,1,13
9015,1923,6,8,15
9016,3899,6,2,19
9017,649,6,12,19
9018,268,6,7,1
9019,1016,6,1,13
9020,1784,6,10,17
9021,3404,6,12,20
9022,2998,6,5,22
9023,1118,6,6,6
9024,2909,6,11,11
9025,510,6,7,1
9026,3095,6,0,0
9027,2870,6,5,11
9028,3145,6,4,16
9029,2179,6,0,0
9030,492,6,12,23
9031,2680,6,0,0
9032,1861,6,0,0
9033,1771,6,4,12
9034,1897,6,10,5
9035,1279,6,0,0
9036,291,6,3,9
9037,672,6,8,11
9038,2545,6,7,19
9039,3783,6,0,0
9040,2872,6,4,13
9041,2967,6,0,0
9042,843,6,10,5
9043,810,6,6,1
9044,1789,6,12,4
9045,1441,6,3,12
9046,2612,6,1,22
9047,159,6,0,0
9048,3253,6,1,7
9049,3326,6,7,9
9050,1128,6,10,24
9051,2708,6,0,0
9052,3665,6,1,15
9053,3247,6,10,8
9054,1321,6,12,12
9055,3979,6,2,12
9056,2472,6,9,12
9057,330,6,0,0
9058,3961,6,0,0
9059,3368,6,3,11
9060,772,6,2,6
9061,2642,6,4,5
9062,1141,6,4,8
9063,3083,6,10,7
9064,2467,6,2,13
9065,2132,6,12,3
9066,3533,6,0,0
9067,42,6,0,0
9068,2619,6,4,16
9069,2952,6,0,0
9070,336,6,0,0
9071,3796,6,5,16
9072,1649,6,0,0
9073,3372,6,3,9
9074,1769,6,0,0
9075,1845,6,3,13
9076,1064,6,7,12
9077,1678,6,1,11
9078,251,6,10,6
9079,2205,6,7,24
9080,2201,6,2,2
9081,940,6,6,18
9082,207,6,4,16
9083,1149,6,4,19
9084,3873,6,0,0
9085,2843,6,6,15
9086,1580,6,0,0
9087,889,6,12,4
9088,2530,6,0,0
9089,482,6,3,4
9090,550,6,0,0
9091,1323,6,9,9
9092,566,6,9,19
9093,1844,6,3,3
9094,771,6,8,22
9095,544,6,12,15
9096,3041,6,0,0
9097,1583,6,3,17
9098,3849,6,10,5
9099,685,6,7,12
9100,3340,6,7,22
9101,644,6,6,17
9102,1482,6,0,0
9103,584,6,0,0
9104,1677,6,11,17
9105,1236,6,12,1
9106,563,6,0,0
9107,2965,6,8,7
9108,2444,6,0,0
9109,1358,6,0,0
9110,3144,6,0,0
9111,2806,6,0,0
9112,3592,6,4,11
9113,3390,6,10,7
9114,1925,6,1,24
9115,1857,6,6,3
9116,1268,6,0,0
9117,1395,6,6,22
9118,3420,6,12,12
9119,2821,6,12,6
9120,1786,6,6,13
9121,3988,6,8,16
9122,2021,6,9,10
9123,494,6,4,8
9124,577,6,11,4
9125,2496,6,0,0
9126,2414,6,0,0
9127,2099,6,9,20
9128,1003,6,6,2
9129,1473,6,6,16
9130,2104,6,5,15
9131,3289,6,11,12
9132,3545,6,0,0
9133,3126,6,7,3
9134,238,6,10,7
9135,1898,6,12,2
9136,1311,6,2,6
9137,533,6,4,2
9138,1347,6,11,5
9139,1749,6,0,0
9140,655,6,3,22
9141,3175,6,3,3
9142,1526,6,0,0
9143,1620,6,7,10
9144,1832,6,7,5
9145,2669,6,0,0
9146,3816,6,4,14
9147,94,6,4,12
9148,3471,6,0,0
9149,2848,6,0,0
9150,835,6,10,19
9151,3696,6,0,0
9152,2914,6,10,22
9153,1258,6,0,0
9154,2338,6,5,21
9155,2922,6,0,0
9156,812,6,4,22
9157,1765,6,1,3
9158,2182,6,0,0
9159,3814,6,10,5
9160,3933,6,8,11
9161,1590,6,8,14
9162,3256,6,7,11
9163,1738,6,7,12
9164,2384,6,10,11
9165,2852,6,9,8
9166,27,6,6,24
9167,3130,6,0,0
9168,3846,6,0,0
9169,696,6,8,3
9170,1935,6,10,9
9171,1359,6,1,13
9172,1091,6,7,17
9173,484,6,3,5
9174,862,6,0,0
9175,1558,6,0,0
9176,2354,6,4,6
9177,3133,6,7,7
9178,3930,6,12,24
9179,1309,6,0,0
9180,1348,6,8,5
9181,1443,6,0,0
9182,840,6,0,0
9183,2877,6,11,20
9184,1328,6,4,18
9185,389,6,5,5
9186,3697,6,12,15
9187,3410,6,6,14
9188,1540,6,10,12
9189,3835,6,9,16
9190,3918,6,6,19
9191,1893,6,1,8
9192,3030,6,6,14
9193,2813,6,0,0
9194,2339,6,4,23
9195,2782,6,0,0
9196,2229,6,10,11
9197,3612,6,7,12
9198,3509,6,0,0
9199,1022,6,12,14
9200,3787,6,0,0
9201,3419,6,12,21
9202,1433,6,4,14
9203,3640,6,2,2
9204,1241,6,11,3
9205,328,6,3,19
9206,678,6,0,0
9207,1413,6,6,15
9208,263,6,1,8
9209,3397,6,2,20
9210,3765,6,4,16
9211,1536,6,0,0
9212,368,6,11,24
9213,3212,6,3,1
9214,2833,6,4,24
9215,3078,6,0,0
9216,2887,6,3,24
9217,1787,6,1,3
9218,2125,6,11,14
9219,1125,6,0,0
9220,3702,6,2,15
9221,2471,6,0,0
9222,839,6,0,0
9223,2406,6,1,18
9224,1913,6,0,0
9225,3115,6,1,7
9226,11,6,6,4
9227,3505,6,0,0
9228,2539,6,10,15
9229,3129,6,2,4
9230,1503,6,3,4
9231,3674,6,0,0
9232,3952,6,12,9
9233,1406,6,2,3
9234,413,6,0,0
9235,3522,6,0,0
9236,3938,6,8,21
9237,852,6,1,14
9238,1104,6,12,9
9239,3523,6,2,16
9240,3960,6,12,4
9241,179,6,10,8
9242,303,6,7,7
9243,2597,6,8,11
9244,1785,6,3,21
9245,1566,6,11,5
9246,2820,6,4,4
9247,3837,6,8,14
9248,588,6,11,13
9249,1989,6,6,16
9250,1351,6,3,7
9251,1198,6,11,9
9252,1746,6,0,0
9253,817,6,0,0
9254,3270,6,11,10
9255,3303,6,1,8
9256,755,6,3,7
9257,3633,6,3,5
9258,3197,6,6,1
9259,3204,6,0,0
9260,1287,6,0,0
9261,2724,6,0,0
9262,2036,6,2,11
9263,2424,6,7,2
9264,1366,6,3,19
9265,170,6,0,0
9266,3470,6,0,0
9267,1807,6,0,0
9268,2169,6,2,19
9269,2890,6,7,20
9270,808,6,3,16
9271,489,6,8,24
9272,1177,6,2,12
9273,1058,6,7,12
9274,1696,6,0,0
9275,3923,6,0,0
9276,3309,6,0,0
9277,3770,6,11,18
9278,1009,6,1,21
9279,2297,6,4,11
9280,3171,6,11,21
9281,324,6,2,24
9282,3574,6,0,0
9283,2811,6,3,17
9284,461,6,7,13
9285,3737,6,4,20
9286,3211,6,2,6
9287,12,6,4,15
9288,2687,6,8,20
9289,2161,6,7,22
9290,3261,6,5,19
9291,1374,6,4,21
9292,658,6,0,0
9293,1265,6,4,2
9294,3228,6,6,14
9295,3315,6,4,14
9296,3989,6,7,8
9297,1617,6,1,19
9298,1050,6,6,15
9299,272,6,8,22
9300,3561,6,0,0
9301,3833,6,7,22
9302,1188,6,5,7
9303,2827,6,12,13
9304,2340,6,8,9
9305,3366,6,1,23
9306,974,6,1,17
9307,2559,6,3,3
9308,257,6,6,13
9309,3177,6,11,6
9310,2257,6,7,6
9311,3560,6,8,14
9312,3572,6,0,0
9313,1439,6,0,0
9314,719,6,0,0
9315,1506,6,4,8
9316,2334,6,0,0
9317,2928,6,3,23
9318,1076,6,0,0
9319,3775,6,0,0
9320,3657,6,11,3
9321,2432,6,11,22
9322,3194,6,0,0
9323,10,6,4,8
9324,2880,6,0,0
9325,3306,6,4,18
9326,1436,6,12,19
9327,2728,6,0,0
9328,3399,6,2,12
9329,3018,6,0,0
9330,1575,6,11,22
9331,2075,6,0,0
9332,2791,6,12,3
9333,3735,6,3,24
9334,2187,6,7,8
9335,1026,6,3,15
9336,793,6,7,2
9337,2486,6,8,7
9338,3009,6,3,4
9339,1019,6,6,16
9340,1955,6,6,16
9341,3032,6,4,8
9342,2405,6,10,23
9343,2956,6,8,2
9344,3112,6,7,4
9345,3984,6,0,0
9346,2418,6,12,10
9347,1708,6,8,3
9348,3570,6,10,17
9349,895,6,3,5
9350,3033,6,1,6
9351,1119,6,0,0
9352,3611,6,3,5
9353,2667,6,7,12
9354,537,6,2,7
9355,535,6,1,23
9356,3845,6,12,4
9357,2220,6,0,0
9358,3359,6,6,9
9359,2259,6,0,0
9360,879,6,4,1
9361,3626,6,12,7
9362,923,6,0,0
9363,439,6,8,5
9364,3629,6,10,23
9365,756,6,10,24
9366,3861,6,8,10
9367,3207,6,4,20
9368,2254,6,2,17
9369,2489,6,11,4
9370,290,6,7,9
9371,3291,6,0,0
9372,237,6,10,10
9373,234,6,1,11
9374,326,6,0,0
9375,2543,6,11,24
9376,2987,6,3,23
9377,1551,6,9,23
9378,3623,6,0,0
9379,3135,6,11,15
9380,2651,6,0,0
9381,2974,6,0,0
9382,451,6,0,0
9383,3724,6,1,4
9384,778,6,11,7
9385,1425,6,0,0
9386,479,6,6,14
9387,987,6,0,0
9388,1731,6,0,0
9389,2823,6,9,5
9390,2202,6,1,3
9391,1235,6,0,0
9392,374,6,0,0
9393,1887,6,7,7
9394,2912,6,5,14
9395,2223,6,0,0
9396,2494,6,7,5
9397,999,6,0,0
9398,427,6,9,6
9399,2271,6,0,0
9400,2882,6,0,0
9401,3105,6,11,23
9402,1092,6,3,4
9403,1138,6,9,3
9404,2337,6,7,5
9405,2058,6,2,3
9406,3876,6,8,13
9407,500,6,0,0
9408,2607,6,12,23
9409,3354,6,10,6
9410,1387,6,0,0
9411,1633,6,12,21
9412,762,6,11,19
9413,666,6,0,0
9414,1346,6,9,6
9415,173,6,0,0
9416,2749,6,7,6
9417,89,6,6,1
9418,1706,6,5,24
9419,3325,6,0,0
9420,248,6,0,0
9421,2933,6,5,14
9422,955,6,2,7
9423,3948,6,0,0
9424,2273,6,11,5
9425,228,6,0,0
9426,3761,6,0,0
9427,498,6,0,0
9428,152,6,8,5
9429,1248,6,8,8
9430,1867,6,5,4
9431,24,6,2,21
9432,869,6,3,19
9433,1694,6,12,7
9434,294,6,0,0
9435,1645,6,0,0
9436,2421,6,1,16
9437,1555,6,9,20
9438,2481,6,0,0
9439,3310,6,3,23
9440,3040,6,0,0
9441,100,6,9,14
9442,1598,6,2,11
9443,1220,6,2,11
9444,3036,6,2,10
9445,1121,6,0,0
9446,687,6,8,1
9447,1032,6,5,10
9448,1726,6,5,11
9449,1319,6,2,11
9450,1216,6,8,22
9451,3911,6,0,0
9452,1782,6,12,23
9453,1127,6,0,0
9454,2129,6,5,21
9455,2404,6,10,4
9456,3704,6,0,0
9457,2275,6,2,20
9458,2420,6,7,20
9459,668,6,3,18
9460,327,6,0,0
